,respondent_id,city_of_residence,citizenship,data_id,reason_name,amount,currency,transaction_date,account,transaction_id,surveyor,tool,timeline,transaction_type,payment_type,date_created,date_last_updated,edit_count,description,file
10394,261864,Mutare,Zimbabwe,IN00052781,Patrick,6200.0,ZWL,2020-09-22,,,,,Full payment,,Full payment,2020-09-28,2020-09-28,0,,income
10395,261864,Mutare,Zimbabwe,IN00052782,Patrick,9500.0,ZWL,2020-09-23,,,,,Full payment,,Full payment,2020-09-28,2020-09-28,0,,income
10396,261864,Mutare,Zimbabwe,IN00052783,Patrick,6200.0,ZWL,2020-09-24,,,,,Full payment,,Full payment,2020-09-28,2020-09-28,0,,income
10397,261864,Mutare,Zimbabwe,IN00052784,Patrick,7000.0,ZWL,2020-09-25,,,,,Full payment,,Full payment,2020-09-28,2020-09-28,0,,income
10398,261864,Mutare,Zimbabwe,IN00052785,Patrick,8500.0,ZWL,2020-09-26,,,,,Full payment,,Full payment,2020-09-28,2020-09-28,0,,income
10399,261864,Mutare,Zimbabwe,IN00052786,Patrick,7500.0,ZWL,2020-09-27,,,,,Full payment,,Full payment,2020-09-28,2020-09-28,0,,income
10400,261864,Mutare,Zimbabwe,IN00053956,Patrick,8500.0,ZWL,2020-09-28,,,,,Full payment,,Full payment,2020-10-05,2020-10-05,0,,income
10401,261864,Mutare,Zimbabwe,IN00053957,Patrick,9000.0,ZWL,2020-09-29,,,,,Full payment,,Full payment,2020-10-05,2020-10-05,0,,income
10402,261864,Mutare,Zimbabwe,IN00053963,National Railways Of Zimbabwe (Pension),3500.0,ZWL,2020-09-30,,,,,Full payment,,Full payment,2020-10-05,2020-10-05,0,,income
10403,261864,Mutare,Zimbabwe,IN00053958,Patrick,8600.0,ZWL,2020-09-30,,,,,Full payment,,Full payment,2020-10-05,2020-10-05,0,,income
10404,261864,Mutare,Zimbabwe,IN00053959,Patrick,12000.0,ZWL,2020-10-01,,,,,Full payment,,Full payment,2020-10-05,2020-10-05,0,,income
10405,261864,Mutare,Zimbabwe,IN00053960,Patrick,9500.0,ZWL,2020-10-02,,,,,Full payment,,Full payment,2020-10-05,2020-10-05,0,,income
10406,261864,Mutare,Zimbabwe,IN00053961,Patrick,8500.0,ZWL,2020-10-03,,,,,Full payment,,Full payment,2020-10-05,2020-10-05,0,,income
10407,261864,Mutare,Zimbabwe,IN00053962,Patrick,6800.0,ZWL,2020-10-04,,,,,Full payment,,Full payment,2020-10-05,2020-10-05,0,,income
10408,261864,Mutare,Zimbabwe,IN00054627,Patrick,7000.0,ZWL,2020-10-05,,,,,Full payment,,Full payment,2020-10-12,2020-10-12,0,,income
10409,261864,Mutare,Zimbabwe,IN00054628,Patrick,6300.0,ZWL,2020-10-06,,,,,Full payment,,Full payment,2020-10-12,2020-10-12,0,,income
10410,261864,Mutare,Zimbabwe,IN00054629,Patrick,9000.0,ZWL,2020-10-07,,,,,Full payment,,Full payment,2020-10-12,2020-10-12,0,,income
10411,261864,Mutare,Zimbabwe,IN00054630,Patrick,8600.0,ZWL,2020-10-08,,,,,Full payment,,Full payment,2020-10-12,2020-10-12,0,,income
10412,261864,Mutare,Zimbabwe,IN00054631,Patrick,8500.0,ZWL,2020-10-09,,,,,Full payment,,Full payment,2020-10-12,2020-10-12,0,,income
10413,261864,Mutare,Zimbabwe,IN00054632,Patrick,7200.0,ZWL,2020-10-10,,,,,Full payment,,Full payment,2020-10-12,2020-10-12,0,,income
10414,261864,Mutare,Zimbabwe,IN00054633,Patrick,7800.0,ZWL,2020-10-11,,,,,Full payment,,Full payment,2020-10-12,2020-10-12,0,,income
10415,261864,Mutare,Zimbabwe,IN00055563,Patrick,7000.0,ZWL,2020-10-12,,,,,Full payment,,Full payment,2020-10-19,2020-10-19,0,,income
10416,261864,Mutare,Zimbabwe,IN00055564,Patrick,8200.0,ZWL,2020-10-13,,,,,Full payment,,Full payment,2020-10-19,2020-10-19,0,,income
10417,261864,Mutare,Zimbabwe,IN00055565,Patrick,8500.0,ZWL,2020-10-14,,,,,Full payment,,Full payment,2020-10-19,2020-10-19,0,,income
10418,261864,Mutare,Zimbabwe,IN00055566,Patrick,7350.0,ZWL,2020-10-15,,,,,Full payment,,Full payment,2020-10-19,2020-10-19,0,,income
10419,261864,Mutare,Zimbabwe,IN00055567,Patrick,6500.0,ZWL,2020-10-16,,,,,Full payment,,Full payment,2020-10-19,2020-10-19,0,,income
10420,261864,Mutare,Zimbabwe,IN00055568,Patrick,9000.0,ZWL,2020-10-17,,,,,Full payment,,Full payment,2020-10-19,2020-10-19,0,,income
10421,261864,Mutare,Zimbabwe,IN00055569,Patrick,8800.0,ZWL,2020-10-18,,,,,Full payment,,Full payment,2020-10-19,2020-10-19,0,,income
10422,261864,Mutare,Zimbabwe,IN00056842,Patrick,7000.0,ZWL,2020-10-19,,,,,Full payment,,Full payment,2020-10-26,2020-10-26,0,,income
10423,261864,Mutare,Zimbabwe,IN00056843,Patrick,6500.0,ZWL,2020-10-20,,,,,Full payment,,Full payment,2020-10-26,2020-10-26,0,,income
10424,261864,Mutare,Zimbabwe,IN00056844,Patrick,3855.0,ZWL,2020-10-21,,,,,Full payment,,Full payment,2020-10-26,2020-10-26,0,,income
10425,261864,Mutare,Zimbabwe,IN00056845,Patrick,7500.0,ZWL,2020-10-22,,,,,Full payment,,Full payment,2020-10-26,2020-10-26,0,,income
10426,261864,Mutare,Zimbabwe,IN00056846,Patrick,8950.0,ZWL,2020-10-23,,,,,Full payment,,Full payment,2020-10-26,2020-10-26,0,,income
10427,261864,Mutare,Zimbabwe,IN00056847,Patrick,5800.0,ZWL,2020-10-24,,,,,Full payment,,Full payment,2020-10-26,2020-10-26,0,,income
10428,261864,Mutare,Zimbabwe,IN00056848,Patrick,925.0,ZWL,2020-10-25,,,,,Full payment,,Full payment,2020-10-26,2020-10-26,0,,income
10429,261864,Mutare,Zimbabwe,IN00057824,Patrick,5000.0,ZWL,2020-10-26,,,,,Full payment,,Full payment,2020-11-02,2020-11-02,0,,income
10430,261864,Mutare,Zimbabwe,IN00057825,Patrick,6320.0,ZWL,2020-10-27,,,,,Full payment,,Full payment,2020-11-02,2020-11-02,0,,income
10431,261864,Mutare,Zimbabwe,IN00057826,Patrick,8000.0,ZWL,2020-10-28,,,,,Full payment,,Full payment,2020-11-02,2020-11-02,0,,income
10432,261864,Mutare,Zimbabwe,IN00057827,Patrick,9320.0,ZWL,2020-10-29,,,,,Full payment,,Full payment,2020-11-02,2020-11-02,0,,income
10433,261864,Mutare,Zimbabwe,IN00057828,Patrick,7650.0,ZWL,2020-10-30,,,,,Full payment,,Full payment,2020-11-02,2020-11-02,0,,income
10434,261864,Mutare,Zimbabwe,IN00057829,Patrick,8300.0,ZWL,2020-10-31,,,,,Full payment,,Full payment,2020-11-02,2020-11-02,0,,income
10435,261864,Mutare,Zimbabwe,IN00059712,Patrick,6500.0,ZWL,2020-11-01,,,,,Full payment,,Full payment,2020-11-10,2020-11-10,0,,income
10436,261864,Mutare,Zimbabwe,IN00059713,Patrick,6320.0,ZWL,2020-11-03,,,,,Full payment,,Full payment,2020-11-10,2020-11-10,0,,income
10437,261864,Mutare,Zimbabwe,IN00059714,Patrick,7500.0,ZWL,2020-11-04,,,,,Full payment,,Full payment,2020-11-10,2020-11-10,0,,income
10438,261864,Mutare,Zimbabwe,IN00059715,Patrick,6323.0,ZWL,2020-11-05,,,,,Full payment,,Full payment,2020-11-10,2020-11-10,0,,income
10439,261864,Mutare,Zimbabwe,IN00059716,Patrick,7800.0,ZWL,2020-11-06,,,,,Full payment,,Full payment,2020-11-10,2020-11-10,0,,income
10440,261864,Mutare,Zimbabwe,IN00059717,Patrick,5632.0,ZWL,2020-11-07,,,,,Full payment,,Full payment,2020-11-10,2020-11-10,0,,income
10441,261864,Mutare,Zimbabwe,IN00059718,Patrick,6500.0,ZWL,2020-11-08,,,,,Full payment,,Full payment,2020-11-10,2020-11-10,0,,income
10442,261864,Mutare,Zimbabwe,IN00061821,Patrick,8000.0,ZWL,2020-11-09,,,,,Full payment,,,2020-11-16,2020-11-16,0,,income
10443,261864,Mutare,Zimbabwe,IN00061822,Patrick,8320.0,ZWL,2020-11-10,,,,,Full payment,,,2020-11-16,2020-11-16,0,,income
10444,261864,Mutare,Zimbabwe,IN00061823,Patrick,4500.0,ZWL,2020-11-11,,,,,Full payment,,,2020-11-16,2020-11-16,0,,income
10445,261864,Mutare,Zimbabwe,IN00061824,Patrick,5000.0,ZWL,2020-11-12,,,,,Full payment,,,2020-11-16,2020-11-16,0,,income
10446,261864,Mutare,Zimbabwe,IN00061825,Patrick,6500.0,ZWL,2020-11-13,,,,,Full payment,,,2020-11-16,2020-11-16,0,,income
10447,261864,Mutare,Zimbabwe,IN00061826,Patrick,7000.0,ZWL,2020-11-14,,,,,Full payment,,,2020-11-16,2020-11-16,0,,income
10448,261864,Mutare,Zimbabwe,IN00061827,Patrick,6500.0,ZWL,2020-11-15,,,,,Full payment,,,2020-11-16,2020-11-16,0,,income
10449,261864,Mutare,Zimbabwe,IN00062536,Patrick,5500.0,ZWL,2020-11-16,,,,,Full payment,,,2020-11-23,2020-11-23,0,,income
10450,261864,Mutare,Zimbabwe,IN00062537,Patrick,7000.0,ZWL,2020-11-17,,,,,Full payment,,,2020-11-23,2020-11-23,0,,income
10451,261864,Mutare,Zimbabwe,IN00062538,Patrick,4600.0,ZWL,2020-11-18,,,,,Full payment,,,2020-11-23,2020-11-23,0,,income
10452,261864,Mutare,Zimbabwe,IN00062539,Patrick,6200.0,ZWL,2020-11-19,,,,,Full payment,,,2020-11-23,2020-11-23,0,,income
10453,261864,Mutare,Zimbabwe,IN00062540,Patrick,3500.0,ZWL,2020-11-20,,,,,Full payment,,,2020-11-23,2020-11-23,0,,income
10454,261864,Mutare,Zimbabwe,IN00062541,Patrick,4500.0,ZWL,2020-11-21,,,,,Full payment,,,2020-11-23,2020-11-23,0,,income
10455,261864,Mutare,Zimbabwe,IN00062542,Patrick,5000.0,ZWL,2020-11-22,,,,,Full payment,,,2020-11-23,2020-11-23,0,,income
10456,261864,Mutare,Zimbabwe,IN00065197,Patrick,5800.0,ZWL,2020-11-23,,,,,Full payment,,,2020-11-30,2020-11-30,0,,income
10457,261864,Mutare,Zimbabwe,IN00065198,Patrick,6000.0,ZWL,2020-11-24,,,,,Full payment,,,2020-11-30,2020-11-30,0,,income
10458,261864,Mutare,Zimbabwe,IN00065199,Patrick,6530.0,ZWL,2020-11-25,,,,,Full payment,,,2020-11-30,2020-11-30,0,,income
10459,261864,Mutare,Zimbabwe,IN00065200,Patrick,7500.0,ZWL,2020-11-26,,,,,Full payment,,,2020-11-30,2020-11-30,0,,income
10460,261864,Mutare,Zimbabwe,IN00065201,Patrick,5300.0,ZWL,2020-11-27,,,,,Full payment,,,2020-11-30,2020-11-30,0,,income
10461,261864,Mutare,Zimbabwe,IN00065202,Patrick,7600.0,ZWL,2020-11-28,,,,,Full payment,,,2020-11-30,2020-11-30,0,,income
10462,261864,Mutare,Zimbabwe,IN00065203,Patrick,8000.0,ZWL,2020-11-29,,,,,Full payment,,,2020-11-30,2020-11-30,0,,income
10463,261864,Mutare,Zimbabwe,IN00065205,National Railways Of Zimbabwe (Pension),3500.0,ZWL,2020-11-29,,,,,Full payment,,,2020-11-30,2020-11-30,0,,income
10464,261864,Mutare,Zimbabwe,IN00066698,Patrick,5800.0,ZWL,2020-11-30,,,,,Full payment,,,2020-12-07,2020-12-07,0,,income
10465,261864,Mutare,Zimbabwe,IN00066699,Patrick,6000.0,ZWL,2020-12-01,,,,,Full payment,,,2020-12-07,2020-12-07,0,,income
10466,261864,Mutare,Zimbabwe,IN00066700,Patrick,7600.0,ZWL,2020-12-02,,,,,Full payment,,,2020-12-07,2020-12-07,0,,income
10467,261864,Mutare,Zimbabwe,IN00066701,Patrick,9000.0,ZWL,2020-12-03,,,,,Full payment,,,2020-12-07,2020-12-07,0,,income
10468,261864,Mutare,Zimbabwe,IN00066702,Patrick,4800.0,ZWL,2020-12-04,,,,,Full payment,,,2020-12-07,2020-12-07,0,,income
10469,261864,Mutare,Zimbabwe,IN00066703,Patrick,5600.0,ZWL,2020-12-05,,,,,Full payment,,,2020-12-07,2020-12-07,0,,income
10470,261864,Mutare,Zimbabwe,IN00066704,Patrick,6350.0,ZWL,2020-12-06,,,,,Full payment,,,2020-12-07,2020-12-07,0,,income
10471,261864,Mutare,Zimbabwe,IN00068829,Patrick,5500.0,ZWL,2020-12-07,,,,,Full payment,,,2020-12-14,2020-12-14,0,,income
10472,261864,Mutare,Zimbabwe,IN00068830,Patrick,7300.0,ZWL,2020-12-08,,,,,Full payment,,,2020-12-14,2020-12-14,0,,income
10473,261864,Mutare,Zimbabwe,IN00068831,Patrick,8000.0,ZWL,2020-12-09,,,,,Full payment,,,2020-12-14,2020-12-14,0,,income
10474,261864,Mutare,Zimbabwe,IN00068832,Patrick,4500.0,ZWL,2020-12-10,,,,,Full payment,,,2020-12-14,2020-12-14,0,,income
10475,261864,Mutare,Zimbabwe,IN00068833,Patrick,6000.0,ZWL,2020-12-11,,,,,Full payment,,,2020-12-14,2020-12-14,0,,income
10476,261864,Mutare,Zimbabwe,IN00068834,Patrick,3500.0,ZWL,2020-12-12,,,,,Full payment,,,2020-12-14,2020-12-14,0,,income
10477,261864,Mutare,Zimbabwe,IN00068835,Patrick,4200.0,ZWL,2020-12-13,,,,,Full payment,,,2020-12-14,2020-12-14,0,,income
10478,261864,Mutare,Zimbabwe,IN00071135,Patrick,5000.0,ZWL,2020-12-14,,,,,Full payment,,,2020-12-21,2020-12-21,0,,income
10479,261864,Mutare,Zimbabwe,IN00071136,Patrick,3500.0,ZWL,2020-12-15,,,,,Full payment,,,2020-12-21,2020-12-21,0,,income
10480,261864,Mutare,Zimbabwe,IN00071137,Patrick,6000.0,ZWL,2020-12-16,,,,,Full payment,,,2020-12-21,2020-12-21,0,,income
10481,261864,Mutare,Zimbabwe,IN00071138,Patrick,4500.0,ZWL,2020-12-17,,,,,Full payment,,,2020-12-21,2020-12-21,0,,income
10482,261864,Mutare,Zimbabwe,IN00071139,Patrick,3800.0,ZWL,2020-12-18,,,,,Full payment,,,2020-12-21,2020-12-21,0,,income
10483,261864,Mutare,Zimbabwe,IN00071140,Patrick,5400.0,ZWL,2020-12-19,,,,,Full payment,,,2020-12-21,2020-12-21,0,,income
10484,261864,Mutare,Zimbabwe,IN00071141,Patrick,4000.0,ZWL,2020-12-20,,,,,Full payment,,,2020-12-21,2020-12-21,0,,income
10485,261864,Mutare,Zimbabwe,IN00073039,Patrick,4500.0,ZWL,2020-12-21,,,,,Full payment,,,2020-12-29,2020-12-29,0,,income
10486,261864,Mutare,Zimbabwe,IN00073040,Patrick,5300.0,ZWL,2020-12-22,,,,,Full payment,,,2020-12-29,2020-12-29,0,,income
10487,261864,Mutare,Zimbabwe,IN00073041,Patrick,6100.0,ZWL,2020-12-23,,,,,Full payment,,,2020-12-29,2020-12-29,0,,income
10488,261864,Mutare,Zimbabwe,IN00073042,Patrick,7250.0,ZWL,2020-12-24,,,,,Full payment,,,2020-12-29,2020-12-29,0,,income
10489,261864,Mutare,Zimbabwe,IN00073043,Patrick,6588.0,ZWL,2020-12-25,,,,,Full payment,,,2020-12-29,2020-12-29,0,,income
10490,261864,Mutare,Zimbabwe,IN00073044,Patrick,4000.0,ZWL,2020-12-26,,,,,Full payment,,,2020-12-29,2020-12-29,0,,income
10491,261864,Mutare,Zimbabwe,IN00073045,Patrick,3800.0,ZWL,2020-12-27,,,,,Full payment,,,2020-12-29,2020-12-29,0,,income
10492,261864,Mutare,Zimbabwe,IN00074045,Patrick,5800.0,ZWL,2020-12-28,,,,,Full payment,,,2021-01-05,2021-01-05,0,,income
10493,261864,Mutare,Zimbabwe,IN00074046,Patrick,6000.0,ZWL,2020-12-29,,,,,Full payment,,,2021-01-05,2021-01-05,0,,income
10494,261864,Mutare,Zimbabwe,IN00074047,Patrick,5500.0,ZWL,2020-12-30,,,,,Full payment,,,2021-01-05,2021-01-05,0,,income
10495,261864,Mutare,Zimbabwe,IN00075740,National Railways Of Zimbabwe (Pension),3500.0,ZWL,2020-12-30,,,,,Full payment,,,2021-01-12,2021-01-12,0,,income
10496,261864,Mutare,Zimbabwe,IN00074048,Patrick,8500.0,ZWL,2020-12-31,,,,,Full payment,,,2021-01-05,2021-01-05,0,,income
10497,261864,Mutare,Zimbabwe,IN00074049,Patrick,4200.0,ZWL,2021-01-01,,,,,Full payment,,,2021-01-05,2021-01-05,0,,income
10498,261864,Mutare,Zimbabwe,IN00074050,Patrick,5400.0,ZWL,2021-01-02,,,,,Full payment,,,2021-01-05,2021-01-05,0,,income
10499,261864,Mutare,Zimbabwe,IN00074051,Patrick,5000.0,ZWL,2021-01-03,,,,,Full payment,,,2021-01-05,2021-01-05,0,,income
10500,261864,Mutare,Zimbabwe,IN00075725,Patrick,4800.0,ZWL,2021-01-04,,,,,Full payment,,,2021-01-12,2021-01-12,0,,income
10501,261864,Mutare,Zimbabwe,IN00075726,Patrick,3400.0,ZWL,2021-01-05,,,,,Full payment,,,2021-01-12,2021-01-12,0,,income
10502,261864,Mutare,Zimbabwe,IN00075727,Patrick,3500.0,ZWL,2021-01-06,,,,,Full payment,,,2021-01-12,2021-01-12,0,,income
10503,261864,Mutare,Zimbabwe,IN00075728,Patrick,2100.0,ZWL,2021-01-07,,,,,Full payment,,,2021-01-12,2021-01-12,0,,income
10504,261864,Mutare,Zimbabwe,IN00075729,Patrick,3000.0,ZWL,2021-01-08,,,,,Full payment,,,2021-01-12,2021-01-12,0,,income
10505,261864,Mutare,Zimbabwe,IN00075730,Patrick,2300.0,ZWL,2021-01-09,,,,,Full payment,,,2021-01-12,2021-01-12,0,,income
10506,261864,Mutare,Zimbabwe,IN00075731,Patrick,2500.0,ZWL,2021-01-10,,,,,Full payment,,,2021-01-12,2021-01-12,0,,income
10507,261864,Mutare,Zimbabwe,IN00077360,Patrick,3000.0,ZWL,2021-01-11,,,,,Full payment,,,2021-01-18,2021-01-18,0,,income
10508,261864,Mutare,Zimbabwe,IN00077361,Patrick,4200.0,ZWL,2021-01-12,,,,,Full payment,,,2021-01-18,2021-01-18,0,,income
10509,261864,Mutare,Zimbabwe,IN00077362,Patrick,2400.0,ZWL,2021-01-13,,,,,Full payment,,,2021-01-18,2021-01-18,0,,income
10510,261864,Mutare,Zimbabwe,IN00077363,Patrick,3600.0,ZWL,2021-01-14,,,,,Full payment,,,2021-01-18,2021-01-18,0,,income
10511,261864,Mutare,Zimbabwe,IN00077364,Patrick,4000.0,ZWL,2021-01-15,,,,,Full payment,,,2021-01-18,2021-01-18,0,,income
10512,261864,Mutare,Zimbabwe,IN00077365,Patrick,2680.0,ZWL,2021-01-16,,,,,Full payment,,,2021-01-18,2021-01-18,0,,income
10513,261864,Mutare,Zimbabwe,IN00077366,Patrick,1300.0,ZWL,2021-01-17,,,,,Full payment,,,2021-01-18,2021-01-18,0,,income
10514,261864,Mutare,Zimbabwe,IN00080103,Patrick,1200.0,ZWL,2021-01-18,,,,,Full payment,,,2021-01-26,2021-01-26,0,,income
10515,261864,Mutare,Zimbabwe,IN00080104,Patrick,2005.0,ZWL,2021-01-19,,,,,Full payment,,,2021-01-26,2021-01-26,0,,income
10516,261864,Mutare,Zimbabwe,IN00080105,Patrick,1400.0,ZWL,2021-01-20,,,,,Full payment,,,2021-01-26,2021-01-26,0,,income
10517,261864,Mutare,Zimbabwe,IN00080106,Patrick,3000.0,ZWL,2021-01-21,,,,,Full payment,,,2021-01-26,2021-01-26,0,,income
10518,261864,Mutare,Zimbabwe,IN00080107,Patrick,1500.0,ZWL,2021-01-22,,,,,Full payment,,,2021-01-26,2021-01-26,0,,income
10519,261864,Mutare,Zimbabwe,IN00080108,Patrick,3000.0,ZWL,2021-01-23,,,,,Full payment,,,2021-01-26,2021-01-26,0,,income
10520,261864,Mutare,Zimbabwe,IN00080109,Patrick,4000.0,ZWL,2021-01-24,,,,,Full payment,,,2021-01-26,2021-01-26,0,,income
10521,261864,Mutare,Zimbabwe,IN00080110,Patrick,1500.0,ZWL,2021-01-25,,,,,Full payment,,,2021-01-26,2021-01-26,0,,income
10522,261864,Mutare,Zimbabwe,IN00084245,Patrick,3000.0,ZWL,2021-01-26,,,,,Full payment,,,2021-01-31,2021-01-31,0,,income
10523,261864,Mutare,Zimbabwe,IN00084246,Patrick,2500.0,ZWL,2021-01-27,,,,,Full payment,,,2021-01-31,2021-01-31,0,,income
10524,261864,Mutare,Zimbabwe,IN00084247,Patrick,5000.0,ZWL,2021-01-28,,,,,Full payment,,,2021-01-31,2021-01-31,0,,income
10525,261864,Mutare,Zimbabwe,IN00084248,Patrick,3800.0,ZWL,2021-01-29,,,,,Full payment,,,2021-01-31,2021-01-31,0,,income
10526,261864,Mutare,Zimbabwe,IN00085687,National Railways Of Zimbabwe (Pension),3500.0,ZWL,2021-01-29,,,,,Full payment,,,2021-02-08,2021-02-08,0,,income
10527,261864,Mutare,Zimbabwe,IN00084249,Patrick,4000.0,ZWL,2021-01-30,,,,,Full payment,,,2021-01-31,2021-01-31,0,,income
10528,261864,Mutare,Zimbabwe,IN00085680,Patrick,5000.0,ZWL,2021-01-31,,,,,Full payment,,,2021-02-08,2021-02-08,0,,income
10529,261864,Mutare,Zimbabwe,IN00085681,Patrick,3200.0,ZWL,2021-02-01,,,,,Full payment,,,2021-02-08,2021-02-08,0,,income
10530,261864,Mutare,Zimbabwe,IN00085682,Patrick,2500.0,ZWL,2021-02-02,,,,,Full payment,,,2021-02-08,2021-02-08,0,,income
10531,261864,Mutare,Zimbabwe,IN00085683,Patrick,4000.0,ZWL,2021-02-03,,,,,Full payment,,,2021-02-08,2021-02-08,0,,income
10532,261864,Mutare,Zimbabwe,IN00085684,Patrick,3000.0,ZWL,2021-02-04,,,,,Full payment,,,2021-02-08,2021-02-08,0,,income
10533,261864,Mutare,Zimbabwe,IN00085685,Patrick,4900.0,ZWL,2021-02-05,,,,,Full payment,,,2021-02-08,2021-02-08,0,,income
10534,261864,Mutare,Zimbabwe,IN00085686,Patrick,3580.0,ZWL,2021-02-06,,,,,Full payment,,,2021-02-08,2021-02-08,0,,income
10535,261864,Mutare,Zimbabwe,IN00086743,Patrick,4500.0,ZWL,2021-02-07,,,,,Full payment,,,2021-02-14,2021-02-14,0,,income
10536,261864,Mutare,Zimbabwe,IN00086744,Patrick,3000.0,ZWL,2021-02-08,,,,,Full payment,,,2021-02-14,2021-02-14,0,,income
10537,261864,Mutare,Zimbabwe,IN00086745,Patrick,2500.0,ZWL,2021-02-09,,,,,Full payment,,,2021-02-14,2021-02-14,0,,income
10538,261864,Mutare,Zimbabwe,IN00086746,Patrick,3200.0,ZWL,2021-02-10,,,,,Full payment,,,2021-02-14,2021-02-14,0,,income
10539,261864,Mutare,Zimbabwe,IN00086747,Patrick,1800.0,ZWL,2021-02-11,,,,,Full payment,,,2021-02-14,2021-02-14,0,,income
10540,261864,Mutare,Zimbabwe,IN00086748,Patrick,2400.0,ZWL,2021-02-12,,,,,Full payment,,,2021-02-14,2021-02-14,0,,income
10541,261864,Mutare,Zimbabwe,IN00086749,Patrick,5000.0,ZWL,2021-02-13,,,,,Full payment,,,2021-02-14,2021-02-14,0,,income
10542,261864,Mutare,Zimbabwe,IN00090227,Patrick,4000.0,ZWL,2021-02-14,,,,,Full payment,,,2021-02-22,2021-02-22,0,,income
10543,261864,Mutare,Zimbabwe,IN00090228,Patrick,3520.0,ZWL,2021-02-15,,,,,Full payment,,,2021-02-22,2021-02-22,0,,income
10544,261864,Mutare,Zimbabwe,IN00090229,Patrick,4200.0,ZWL,2021-02-16,,,,,Full payment,,,2021-02-22,2021-02-22,0,,income
10545,261864,Mutare,Zimbabwe,IN00090230,Patrick,4500.0,ZWL,2021-02-17,,,,,Full payment,,,2021-02-22,2021-02-22,0,,income
10546,261864,Mutare,Zimbabwe,IN00090231,Patrick,5300.0,ZWL,2021-02-18,,,,,Full payment,,,2021-02-22,2021-02-22,0,,income
10547,261864,Mutare,Zimbabwe,IN00090232,Patrick,6350.0,ZWL,2021-02-19,,,,,Full payment,,,2021-02-22,2021-02-22,0,,income
10548,261864,Mutare,Zimbabwe,IN00090233,Patrick,7200.0,ZWL,2021-02-20,,,,,Full payment,,,2021-02-22,2021-02-22,0,,income
10549,261864,Mutare,Zimbabwe,IN00093387,Patrick,8000.0,ZWL,2021-02-21,,,,,Full payment,,,2021-02-28,2021-02-28,0,,income
10550,261864,Mutare,Zimbabwe,IN00093388,Patrick,7500.0,ZWL,2021-02-22,,,,,Full payment,,,2021-02-28,2021-02-28,0,,income
10551,261864,Mutare,Zimbabwe,IN00093389,Patrick,6450.0,ZWL,2021-02-23,,,,,Full payment,,,2021-02-28,2021-02-28,0,,income
10552,261864,Mutare,Zimbabwe,IN00093390,Patrick,5380.0,ZWL,2021-02-24,,,,,Full payment,,,2021-02-28,2021-02-28,0,,income
10553,261864,Mutare,Zimbabwe,IN00093391,Patrick,7800.0,ZWL,2021-02-25,,,,,Full payment,,,2021-02-28,2021-02-28,0,,income
10554,261864,Mutare,Zimbabwe,IN00135473,National Railways Of Zimbabwe (Pension),3500.0,ZWL,2021-02-26,,,,,Full payment,,,2021-06-09,2021-06-09,0,,income
10555,261864,Mutare,Zimbabwe,IN00093392,Patrick,6300.0,ZWL,2021-02-26,,,,,Full payment,,,2021-02-28,2021-02-28,0,,income
10556,261864,Mutare,Zimbabwe,IN00093393,Patrick,5400.0,ZWL,2021-02-27,,,,,Full payment,,,2021-02-28,2021-02-28,0,,income
10557,261864,Mutare,Zimbabwe,IN00097015,Patrick,6000.0,ZWL,2021-02-28,,,,,Full payment,,,2021-03-09,2021-03-09,0,,income
10558,261864,Mutare,Zimbabwe,IN00097016,Patrick,5200.0,ZWL,2021-03-01,,,,,Full payment,,,2021-03-09,2021-03-09,0,,income
10559,261864,Mutare,Zimbabwe,IN00097017,Patrick,6000.0,ZWL,2021-03-02,,,,,Full payment,,,2021-03-09,2021-03-09,0,,income
10560,261864,Mutare,Zimbabwe,IN00097018,Patrick,7200.0,ZWL,2021-03-03,,,,,Full payment,,,2021-03-09,2021-03-09,0,,income
10561,261864,Mutare,Zimbabwe,IN00097019,Patrick,6000.0,ZWL,2021-03-04,,,,,Full payment,,,2021-03-09,2021-03-09,0,,income
10562,261864,Mutare,Zimbabwe,IN00097020,Patrick,4850.0,ZWL,2021-03-05,,,,,Full payment,,,2021-03-09,2021-03-09,0,,income
10563,261864,Mutare,Zimbabwe,IN00097021,Patrick,8100.0,ZWL,2021-03-06,,,,,Full payment,,,2021-03-09,2021-03-09,0,,income
10564,261864,Mutare,Zimbabwe,IN00098965,Patrick,3800.0,ZWL,2021-03-07,,,,,Full payment,,,2021-03-15,2021-03-15,0,,income
10565,261864,Mutare,Zimbabwe,IN00098968,Patrick,5000.0,ZWL,2021-03-08,,,,,Full payment,,,2021-03-15,2021-03-15,0,,income
10566,261864,Mutare,Zimbabwe,IN00098970,Patrick,6200.0,ZWL,2021-03-09,,,,,Full payment,,,2021-03-15,2021-03-15,0,,income
10567,261864,Mutare,Zimbabwe,IN00098972,Patrick,5400.0,ZWL,2021-03-10,,,,,Full payment,,,2021-03-15,2021-03-15,0,,income
10568,261864,Mutare,Zimbabwe,IN00098973,Patrick,4500.0,ZWL,2021-03-11,,,,,Full payment,,,2021-03-15,2021-03-15,0,,income
10569,261864,Mutare,Zimbabwe,IN00098974,Patrick,5500.0,ZWL,2021-03-12,,,,,Full payment,,,2021-03-15,2021-03-15,0,,income
10570,261864,Mutare,Zimbabwe,IN00098975,Patrick,6300.0,ZWL,2021-03-13,,,,,Full payment,,,2021-03-15,2021-03-15,0,,income
